feature_level,population,abs_correlation
6,mated,0.6005317335373633
6,mated,0.6042556287341273
6,mated,0.692628001651095
6,mated,0.6089231143721534
6,mated,0.6759380180147547
6,mated,0.6790709731102813
6,mated,0.6484839825753621
6,mated,0.6164258710803474
6,mated,0.6161808044625314
6,mated,0.6395464979133517
6,mated,0.6638995597849431
6,mated,0.7045350489386696
6,mated,0.6732368700569571
6,mated,0.6571778162975768
6,mated,0.6326125254844298
6,mated,0.59705144895617
6,mated,0.5703856790779246
6,mated,0.5756998222006492
6,mated,0.5822541568080445
6,mated,0.5740156047878948
6,mated,0.6733585177605454
6,mated,0.6253976889216277
6,mated,0.6479698050142164
6,mated,0.6662135487440001
6,mated,0.6753497855899996
6,mated,0.6548749089197701
6,mated,0.6125037263459789
6,mated,0.6627075053681352
6,mated,0.6533319399854486
6,mated,0.6929979890731888
6,mated,0.6636549836138577
6,mated,0.6487940172077865
6,mated,0.6626037441585013
6,mated,0.608412214926161
6,mated,0.6601295441419209
6,mated,0.6787100564290399
6,mated,0.6467911207404373
6,mated,0.6563875032144416
6,mated,0.6718738602418425
6,mated,0.6550138316813741
6,mated,0.6566230988095486
6,mated,0.6156301044340323
6,mated,0.573663261165445
6,mated,0.6098100964888816
6,mated,0.5696218529402877
6,mated,0.6611722943639179
6,mated,0.5931376795235166
6,mated,0.6625696465118894
6,mated,0.6718811466572501
6,mated,0.5705284127197134
6,mated,0.6266279766830228
6,mated,0.544267128961839
6,mated,0.5470368478867115
6,mated,0.6773504647000003
6,mated,0.6726224205177548
6,mated,0.6772188381839396
6,mated,0.6904064121445982
6,mated,0.6802082686143768
6,mated,0.6307434665524345
6,mated,0.5942567932820301
6,mated,0.5136844686013097
6,mated,0.5691655542414388
6,mated,0.5818911447370938
6,mated,0.6059812214803195
6,mated,0.6293682678299374
6,mated,0.6595869211378302
6,mated,0.6344137452082348
6,mated,0.6484473641859027
6,mated,0.6681745153083023
6,mated,0.6689076914964849
6,mated,0.6320150655836604
6,mated,0.6762423254212121
6,mated,0.6960052468446188
6,mated,0.6229735033580808
6,mated,0.652509472309399
6,mated,0.6233607812146483
6,mated,0.6521563294816451
6,mated,0.6002724937179592
6,mated,0.641037230228095
6,mated,0.5742737784953619
6,mated,0.6777924878690743
6,mated,0.6836404959560507
6,mated,0.6833486614723561
6,mated,0.6555742064087346
6,mated,0.6344965140577187
6,mated,0.639629990600235
6,mated,0.6805768758280756
6,mated,0.6047720753054284
6,mated,0.6060353749443294
6,mated,0.559720119109992
6,mated,0.5547208200924576
6,mated,0.5950333070937891
6,mated,0.6567362433406042
6,mated,0.6970978635078263
6,mated,0.5786433168137283
6,mated,0.5567427761871563
6,mated,0.5356138606815636
6,mated,0.5638420615382808
6,mated,0.5535144161919623
6,mated,0.5570433751984998
6,mated,0.5533513884769939
6,mated,0.5676062154566747
6,mated,0.5636092426749293
6,mated,0.547946984471129
6,mated,0.5686151240381622
6,mated,0.554406462904844
6,mated,0.5479626932337749
6,mated,0.5695352030258658
6,mated,0.5730586432323063
6,mated,0.551278921455605
6,mated,0.566592233464531
6,mated,0.5421734531533513
6,mated,0.5724281893716991
6,mated,0.5555823240722116
6,mated,0.5745618032287991
6,mated,0.5619263378079733
6,mated,0.5629794831724518
6,mated,0.560630486928082
6,mated,0.5689366030253433
6,mated,0.5444839796508265
6,mated,0.6080622315603743
6,mated,0.584242653117886
6,mated,0.5569058773874122
6,mated,0.5778024131709464
6,mated,0.5244400027436105
6,mated,0.5781252517660094
6,mated,0.5803145388262307
6,mated,0.5355489072536072
6,mated,0.5725784115628854
6,mated,0.5618173850113005
6,mated,0.5802468808690263
6,mated,0.5644968744457589
6,mated,0.5555327262464015
6,mated,0.5607034383741264
6,mated,0.5646397886610958
6,mated,0.5720901744904638
6,mated,0.5749272770635593
6,mated,0.5643750265447083
6,mated,0.5510258064119594
6,mated,0.5741183139483796
6,mated,0.5339195301776504
6,mated,0.5619714431494053
6,mated,0.5788631222660678
6,mated,0.566534894208402
6,mated,0.5662863923177281
6,mated,0.569171597072367
6,mated,0.5349077423203236
6,mated,0.5642658130396675
6,mated,0.5735145086921177
6,mated,0.5738193599685213
6,mated,0.5820271528219816
6,mated,0.5645024447581071
6,mated,0.5815129395296146
6,mated,0.5599377606145081
6,mated,0.5540383722274319
6,mated,0.5515029037093055
6,mated,0.532677374258867
6,mated,0.5630009941303277
6,mated,0.5201926131882252
6,mated,0.586165306746994
6,mated,0.5568040514266479
6,mated,0.5646614255337603
6,mated,0.5589641330597853
6,mated,0.5686024541026223
6,mated,0.546389474632783
6,mated,0.5348516996086835
6,mated,0.5464391511081489
6,mated,0.5444368596952772
6,mated,0.5538584541111466
6,mated,0.5779402440270685
6,mated,0.5398698501665802
6,mated,0.5573611245434873
6,mated,0.5193479810192385
6,mated,0.5667951916311751
6,mated,0.5659256843615812
6,mated,0.5709689152091068
6,mated,0.557550582358309
6,mated,0.5504783400429923
6,mated,0.5426391335612046
6,mated,0.5571653579852017
6,mated,0.5661678113163408
6,mated,0.5630036802735432
6,mated,0.5273620771027715
6,mated,0.5573885486203171
6,mated,0.5482593663759928
6,mated,0.5584925922079336
6,mated,0.5553871676139271
6,mated,0.5603043924415019
6,mated,0.5581203122637293
6,mated,0.5606095033696142
6,mated,0.5640693194409451
6,mated,0.5666053201497109
6,mated,0.5887748155758752
6,mated,0.5618468560200561
6,non_mated,0.618048577103622
6,non_mated,0.19849763410161012
6,non_mated,0.1725219397294378
6,non_mated,0.33973245722687095
6,non_mated,0.5618421645493494
6,non_mated,0.390679335292316
6,non_mated,0.6166725468373051
6,non_mated,0.5664287323918261
6,non_mated,0.084697165788264
6,non_mated,0.3536216857172886
6,non_mated,0.24263637641037375
6,non_mated,0.2386678592422421
6,non_mated,0.5854182320318078
6,non_mated,0.42359475797629864
6,non_mated,0.5037142413539644
6,non_mated,0.47556969174866615
6,non_mated,0.412434446787229
6,non_mated,0.3307973372588842
6,non_mated,0.4481473313723103
6,non_mated,0.2854734372963625
6,non_mated,0.5198838674798071
6,non_mated,0.273299646548279
6,non_mated,0.40257342993994577
6,non_mated,0.6065216965505185
6,non_mated,0.37334205832736667
6,non_mated,0.3034538873568897
6,non_mated,0.45819842056475546
6,non_mated,0.4794933882836574
6,non_mated,0.36616094209796446
6,non_mated,0.4078901443683567
6,non_mated,0.09495188471982341
6,non_mated,0.064984050916489
6,non_mated,0.45017136688006315
6,non_mated,0.3609692756430359
6,non_mated,0.36453070462624165
6,non_mated,0.17068489174760396
6,non_mated,0.5390752194296178
6,non_mated,0.3834154149790033
6,non_mated,0.20873780702577396
6,non_mated,0.5711229532193349
6,non_mated,0.5708988327312154
6,non_mated,0.07497521810540522
6,non_mated,0.6411345766300006
6,non_mated,0.3668811442345277
6,non_mated,0.6299924742075824
6,non_mated,0.21592874144041652
6,non_mated,0.12520122055364158
6,non_mated,0.15427682994061526
6,non_mated,0.41186251143614316
6,non_mated,0.6152610599640994
6,non_mated,0.1981286559385068
6,non_mated,0.422861978239961
6,non_mated,0.1488528397970205
6,non_mated,0.33050381242506993
6,non_mated,0.14235319133114938
6,non_mated,0.2846464797136335
6,non_mated,0.29444818344120327
6,non_mated,0.5220680784635164
6,non_mated,0.42573045555106076
6,non_mated,0.07783004405781255
6,non_mated,0.308120556638869
6,non_mated,0.24629128266916533
6,non_mated,0.3722276087335795
6,non_mated,0.3014433040318877
6,non_mated,0.29460007152127105
6,non_mated,0.39624091815791734
6,non_mated,0.17865883384907866
6,non_mated,0.4239637001293891
6,non_mated,0.6524896146896978
6,non_mated,0.4295920975081926
6,non_mated,0.5820882787095026
6,non_mated,0.1264147460616757
6,non_mated,0.493269715599012
6,non_mated,0.31862723062721404
6,non_mated,0.347646208377814
6,non_mated,0.48959511244346404
6,non_mated,0.40192294172200177
6,non_mated,0.21646405989307346
6,non_mated,0.4180785179593106
6,non_mated,0.24846428374895585
6,non_mated,0.6200056115864735
6,non_mated,0.27948156986854067
6,non_mated,0.36698063370964423
6,non_mated,0.5021175268251271
6,non_mated,0.5606638127372433
6,non_mated,0.39365339705160785
6,non_mated,0.4649161653592824
6,non_mated,0.22029372003496053
6,non_mated,0.47589366337587835
6,non_mated,0.11271003001961463
6,non_mated,0.5811063171905334
6,non_mated,0.6223946176454919
6,non_mated,0.49314042275592135
6,non_mated,0.5236196044898205
6,non_mated,0.10067924969937675
6,non_mated,0.2510898080955546
6,non_mated,0.46029498773537797
6,non_mated,0.22698187633508837
6,non_mated,0.325395552229918
6,non_mated,0.34867961534617703
6,non_mated,0.2854413646522633
6,non_mated,0.14579681377804216
6,non_mated,0.5263282931313461
6,non_mated,0.6509638910115787
6,non_mated,0.6454536573817733
6,non_mated,0.057989754276829154
6,non_mated,0.5916516920688385
6,non_mated,0.2515234505763323
6,non_mated,0.29437298862276917
6,non_mated,0.10660129662686045
6,non_mated,0.23408779968994586
6,non_mated,0.04949658116408873
6,non_mated,0.5180376798272579
6,non_mated,0.6212776976543372
6,non_mated,0.23818373927838957
6,non_mated,0.3191342054213383
6,non_mated,0.4069895016936954
6,non_mated,0.5488062635112356
6,non_mated,0.051349359775745514
6,non_mated,0.1672123430891942
6,non_mated,0.2767717577715266
6,non_mated,0.659699521137953
6,non_mated,0.05296695551264353
6,non_mated,0.5591064823708219
6,non_mated,0.5963092130678426
6,non_mated,0.32357411834630506
6,non_mated,0.37152650611943516
6,non_mated,0.6467460618337286
6,non_mated,0.12863482224488637
6,non_mated,0.6100450287853272
6,non_mated,0.4605032173033267
6,non_mated,0.5927904188644058
6,non_mated,0.34517464583481067
6,non_mated,0.5255629778410063
6,non_mated,0.16068061172872722
6,non_mated,0.10774372749872772
6,non_mated,0.42309799596128395
6,non_mated,0.27753503979961675
6,non_mated,0.11716651278070193
6,non_mated,0.30305109413139664
6,non_mated,0.49776377595277355
6,non_mated,0.14736120519607335
6,non_mated,0.33107083905717866
6,non_mated,0.4687408493349802
6,non_mated,0.12109823178706647
6,non_mated,0.5051317884458985
6,non_mated,0.2653750168261901
6,non_mated,0.3961087651074975
6,non_mated,0.6322076721391685
6,non_mated,0.4642654640195046
6,non_mated,0.4348128967739799
6,non_mated,0.4899917002271722
6,non_mated,0.18996727833873595
6,non_mated,0.05203155265665741
6,non_mated,0.6729200874763644
6,non_mated,0.34786658866258124
6,non_mated,0.07275229380326542
6,non_mated,0.24596836266996838
6,non_mated,0.6046282074452304
6,non_mated,0.280936342990444
6,non_mated,0.6021515970966458
6,non_mated,0.18437906583240404
6,non_mated,0.2678566403229616
6,non_mated,0.3720851398744099
6,non_mated,0.5742344691662911
6,non_mated,0.2305997889164589
6,non_mated,0.14479358176778342
6,non_mated,0.1479234769464044
6,non_mated,0.29112393698402067
6,non_mated,0.4058667893984757
6,non_mated,0.1626092224215362
6,non_mated,0.17645445907452023
6,non_mated,0.40742353038658985
6,non_mated,0.5998231201276497
6,non_mated,0.2896182665598016
6,non_mated,0.11760016993450206
6,non_mated,0.48386953675390365
6,non_mated,0.017659416253651333
6,non_mated,0.03931754804351851
6,non_mated,0.6391722153030424
6,non_mated,0.6376791845720657
6,non_mated,0.12048492564501535
6,non_mated,0.32595251008357384
6,non_mated,0.32070325647430414
6,non_mated,0.3220792906088439
6,non_mated,0.6285304349829156
6,non_mated,0.523315664145832
6,non_mated,0.20662078798284003
6,non_mated,0.5637243958750621
6,non_mated,0.5323832129154491
6,non_mated,0.3547929244447449
6,non_mated,0.2253556953964507
6,non_mated,0.25583011497750296
6,non_mated,0.26099088876072796
6,non_mated,0.50738006799755
6,non_mated,0.32719316720848146
6,non_mated,0.42026422709812156
6,non_mated,0.41455608920608406
6,non_mated,0.18944589565614794
6,non_mated,0.35309098645245135
6,non_mated,0.18318721571744118
6,non_mated,0.42830499005779843
6,non_mated,0.13127324191876047
6,non_mated,0.14583240762207525
6,non_mated,0.476813593252714
6,non_mated,0.6160506451602985
6,non_mated,0.5835308030804325
6,non_mated,0.5768624475258065
6,non_mated,0.30156039527739265
6,non_mated,0.590671221783644
6,non_mated,0.20756376638943563
6,non_mated,0.13674835940552243
6,non_mated,0.38504778438802123
6,non_mated,0.1589994629463411
6,non_mated,0.2853385239164906
6,non_mated,0.16107383232467123
6,non_mated,0.5923699912547213
6,non_mated,0.35037953565041374
6,non_mated,0.3389405002499312
6,non_mated,0.2440707943576542
6,non_mated,0.5306326689090437
6,non_mated,0.5286111495894761
6,non_mated,0.2754476194304117
6,non_mated,0.5544665128417692
6,non_mated,0.5245231656095504
6,non_mated,0.6142117765565701
6,non_mated,0.40149748127206325
6,non_mated,0.23756440671891915
6,non_mated,0.5589364105856696
6,non_mated,0.031257834642972854
6,non_mated,0.6431891728556485
6,non_mated,0.11178083281273678
6,non_mated,0.05044677100066344
6,non_mated,0.08264658086470121
6,non_mated,0.12317509704662873
6,non_mated,0.3023155398994108
6,non_mated,0.4489712185794579
6,non_mated,0.6276136335865828
6,non_mated,0.38924790532978204
6,non_mated,0.0378717875630146
6,non_mated,0.11767638193967803
6,non_mated,0.33207932410391977
6,non_mated,0.473525980886134
6,non_mated,0.0074257412333623
6,non_mated,0.15194122230446805
6,non_mated,0.46924981888650336
6,non_mated,0.6343845942945892
6,non_mated,0.34083166658688874
6,non_mated,0.6151405301459033
6,non_mated,0.27907848245969696
6,non_mated,0.478939025236414
6,non_mated,0.14245272205474188
6,non_mated,0.3052859675530759
6,non_mated,0.30414700101674835
6,non_mated,0.016431726567036887
6,non_mated,0.5713848801224022
6,non_mated,0.5813290890761847
6,non_mated,0.33338453744456154
6,non_mated,0.2105374044079576
6,non_mated,0.06548753995969815
6,non_mated,0.19148505781883962
6,non_mated,0.39942302416132464
6,non_mated,0.4153834690469243
6,non_mated,0.1495876273697881
6,non_mated,0.29497811170575144
6,non_mated,0.10137344476683272
6,non_mated,0.5903012620303233
6,non_mated,0.6277455183871974
6,non_mated,0.37025552571024845
6,non_mated,0.4217910393823615
6,non_mated,0.1559900027480646
6,non_mated,0.4592136920013165
6,non_mated,0.15071572394935878
6,non_mated,0.3722107317083084
6,non_mated,0.6602264228982251
6,non_mated,0.5885759987786476
6,non_mated,0.46095077372388166
6,non_mated,0.12630006301833568
6,non_mated,0.5251763951144841
6,non_mated,0.2849670754358104
6,non_mated,0.5126806546421161
6,non_mated,0.3323795168759186
6,non_mated,0.07806238781749916
6,non_mated,0.6177274829108214
6,non_mated,0.475245160124639
6,non_mated,0.35809844123740736
6,non_mated,0.1884422901574564
6,non_mated,0.5111848118479774
6,non_mated,0.265216258946126
6,non_mated,0.23669125444150535
6,non_mated,0.3734772483631656
6,non_mated,0.4618932761501852
6,non_mated,0.039090896763769346
6,non_mated,0.22637661511770096
6,non_mated,0.49544459053995915
6,non_mated,0.2887933664868002
6,non_mated,0.5992989583621601
6,non_mated,0.4348137571707275
6,non_mated,0.46110480518012237
6,non_mated,0.4780587172470235
6,non_mated,0.6430862278969446
6,non_mated,0.2772867133676607
6,non_mated,0.5746747649590668
6,non_mated,0.1387665822995269
6,non_mated,0.5608222603782359
6,non_mated,0.2843146492117954
6,non_mated,0.49043476661537255
6,non_mated,0.11746637322610988
6,non_mated,0.37072989116289246
6,non_mated,0.10581885856705424
6,non_mated,0.4723646226046401
6,non_mated,0.248009675936759
6,non_mated,0.11862018507830738
6,non_mated,0.2448621944261683
6,non_mated,0.28455711317636556
6,non_mated,0.6374590839090095
6,non_mated,0.6769948241937823
6,non_mated,0.654213812692798
6,non_mated,0.01805550388381849
6,non_mated,0.1168177716189467
6,non_mated,0.3371177666384972
6,non_mated,0.5449359757931119
6,non_mated,0.202485771510139
6,non_mated,0.11729349774551012
6,non_mated,0.21990958863456003
6,non_mated,0.6142686758650878
6,non_mated,0.4916866074453046
6,non_mated,0.41947565888132005
6,non_mated,0.5266352308975961
6,non_mated,0.0550130958585132
6,non_mated,0.5926188254086943
6,non_mated,0.20468546425240536
6,non_mated,0.32219927363934936
6,non_mated,0.5359261814439631
6,non_mated,0.05920263923694606
6,non_mated,0.221372956730101
6,non_mated,0.3012254036490019
6,non_mated,0.32335983788535866
6,non_mated,0.07234940014257174
6,non_mated,0.4901546877664636
6,non_mated,0.03316544916985805
6,non_mated,0.5636806060092183
6,non_mated,0.28629383094737865
6,non_mated,0.05320357944872966
6,non_mated,0.1999754108064979
6,non_mated,0.1269890601603184
6,non_mated,0.12290927744033153
6,non_mated,0.6094935038772437
6,non_mated,0.6428764589533029
6,non_mated,0.1897526885293844
6,non_mated,0.45158673178051434
6,non_mated,0.5310561832174454
6,non_mated,0.49552816535656175
6,non_mated,0.32948413176835384
6,non_mated,0.23815273336163661
6,non_mated,0.31136293125130404
6,non_mated,0.4378970182602872
6,non_mated,0.4730085210441451
6,non_mated,0.27649109171089153
6,non_mated,0.5873300880887555
6,non_mated,0.35403566369643136
6,non_mated,0.17459884929441924
6,non_mated,0.19669983816662395
6,non_mated,0.22184290057826966
6,non_mated,0.12044918038552323
6,non_mated,0.20907321463182016
6,non_mated,0.07601198404865067
6,non_mated,0.16366372051536712
6,non_mated,0.2793317919788181
6,non_mated,0.6673876136572356
6,non_mated,0.5802516642101275
6,non_mated,0.5380308102623687
6,non_mated,0.2856439770029612
6,non_mated,0.43845591594715616
6,non_mated,0.29327471203309086
6,non_mated,0.3789260345537057
6,non_mated,0.48473453343378603
6,non_mated,0.6401141414258025
6,non_mated,0.6206256856543861
6,non_mated,0.20119621964569218
6,non_mated,0.002865744916134589
6,non_mated,0.04716935940471314
6,non_mated,0.3468815839558417
6,non_mated,0.19707667324217462
6,non_mated,0.21445704052042652
6,non_mated,0.21583586031780855
6,non_mated,0.16843230772549864
6,non_mated,0.13497971735532094
6,non_mated,0.664922483270636
6,non_mated,9.360470608607823e-05
6,non_mated,0.23909107542939634
6,non_mated,0.4448244309126542
6,non_mated,0.2270073373584927
6,non_mated,0.4429840119394359
6,non_mated,0.5435664388124383
6,non_mated,0.28155506140848247
6,non_mated,0.34491784855221974
6,non_mated,0.15027619064739506
6,non_mated,0.381534155472976
6,non_mated,0.29774807470273046
6,non_mated,0.42568829005810477
6,non_mated,0.22667492682972057
6,non_mated,0.24855071633930206
6,non_mated,0.5741620139044696
6,non_mated,0.5176036374693532
6,non_mated,0.28921759402219493
6,non_mated,0.36609619774592567
6,non_mated,0.6284697522633446
6,non_mated,0.5799486596095049
6,non_mated,0.5086509095084758
6,non_mated,0.44632531631330874
6,non_mated,0.30195623624279155
6,non_mated,0.29070108389644955
6,non_mated,0.6117720623165983
6,non_mated,0.2179898106942684
6,non_mated,0.27736096298489243
6,non_mated,0.36460458448627214
6,non_mated,0.5871129197764235
6,non_mated,0.2826382622366155
6,non_mated,0.07580566013189045
6,non_mated,0.33939603404202107
6,non_mated,0.3822744506546517
6,non_mated,0.5711787743107224
6,non_mated,0.25646728858790346
6,non_mated,0.025787533893705368
6,non_mated,0.31952940003885655
6,non_mated,0.19893044979535413
6,non_mated,0.27356090034260827
6,non_mated,0.2749084750823718
6,non_mated,0.4462270526510387
6,non_mated,0.04459803583089152
6,non_mated,0.20628880628713375
6,non_mated,0.23494796829507708
6,non_mated,0.3490644762589546
6,non_mated,0.3060710942905106
6,non_mated,0.2975474300058207
6,non_mated,0.3960411729631742
6,non_mated,0.4077722274829896
6,non_mated,0.6124013526763294
6,non_mated,0.5692023724401974
6,non_mated,0.11788144426236309
6,non_mated,0.239030150264338
6,non_mated,0.5733133316532312
6,non_mated,0.22602445821324463
6,non_mated,0.24298395475671725
6,non_mated,0.2514853036090928
6,non_mated,0.5446437076803649
6,non_mated,0.28167438756544555
6,non_mated,0.5174650252582721
6,non_mated,0.24136022071135227
6,non_mated,0.34682582574082366
6,non_mated,0.5939564787504087
6,non_mated,0.6477006678947821
6,non_mated,0.4044294630182768
6,non_mated,0.33592701256735447
6,non_mated,0.02587844703494458
6,non_mated,0.2713942039567612
6,non_mated,0.030767073945562124
6,non_mated,0.13684016495117526
6,non_mated,0.18230840925276784
6,non_mated,0.15805019800690417
6,non_mated,0.3752221765934932
6,non_mated,0.3097168544733195
6,non_mated,0.6171123284832617
6,non_mated,0.2457302220352807
6,non_mated,0.4370484281245113
6,non_mated,0.6107691090302173
6,non_mated,0.4953079118869003
6,non_mated,0.2864682194213955
6,non_mated,0.34633085735753727
6,non_mated,0.45244580675916657
6,non_mated,0.5668259701382141
6,non_mated,0.5939254615668389
6,non_mated,0.49975471833016405
6,non_mated,0.29022633951428317
6,non_mated,0.2931718299450922
6,non_mated,0.24693672808203956
6,non_mated,0.5355506058536835
6,non_mated,0.12465996480751981
6,non_mated,0.12954510209189654
6,non_mated,0.4082800092902206
6,non_mated,0.23276150768772405
6,non_mated,0.21792226144531182
6,non_mated,0.20879090099357506
6,non_mated,0.19389359322331895
6,non_mated,0.2765975586426117
6,non_mated,0.262351359257797
6,non_mated,0.6509741033763254
6,non_mated,0.2139447674459958
6,non_mated,0.00418617417644215
6,non_mated,0.6342354760617243
6,non_mated,0.08156270610223805
6,non_mated,0.37375666385992684
6,non_mated,0.5958869162242978
6,non_mated,0.3202289505101423
6,non_mated,0.5531906453401091
6,non_mated,0.07224393769679946
6,non_mated,0.06459360956272381
6,non_mated,0.4079412572579416
6,non_mated,0.6287264111486845
6,non_mated,0.20859390301138553
6,non_mated,0.2360687606129386
6,non_mated,0.33299413051315696
6,non_mated,0.3062354758138921
6,non_mated,0.3218459751179631
6,non_mated,0.4638305835623774
6,non_mated,0.4371281563065436
6,non_mated,0.16143313571893592
6,non_mated,0.2711239370381327
6,non_mated,0.43361105928183913
6,non_mated,0.3266905793136375
6,non_mated,0.13042016435546497
6,non_mated,0.42352663264306845
6,non_mated,0.041977003623624325
6,non_mated,0.23850451590150695
6,non_mated,0.5691948898375646
6,non_mated,0.598970191686964
6,non_mated,0.6244478308153054
6,non_mated,0.3572616622906472
6,non_mated,0.6217418582719297
6,non_mated,0.2624106614354935
6,non_mated,0.3455834230792238
6,non_mated,0.16664285103903034
6,non_mated,0.0986333700483473
6,non_mated,0.5426861628744416
6,non_mated,0.37599813528727904
6,non_mated,0.3037206620515662
6,non_mated,0.2087977343459172
6,non_mated,0.5874860903306638
6,non_mated,0.4866645566681814
6,non_mated,0.3079392650880287
6,non_mated,0.09085351079728547
6,non_mated,0.5151256564993435
6,non_mated,0.644271675945964
6,non_mated,0.27859064180377485
6,non_mated,0.1355135988634232
6,non_mated,0.6106950220760093
6,non_mated,0.1908358404445673
6,non_mated,0.4444431680317262
6,non_mated,0.08823344907555873
6,non_mated,0.2742887139103438
6,non_mated,0.46346351579935474
6,non_mated,0.08294929160280415
6,non_mated,0.5700777882005662
6,non_mated,0.2980617653184648
6,non_mated,0.23830126406856642
6,non_mated,0.5110499527617826
6,non_mated,0.12216711387852457
6,non_mated,0.2573433319422217
6,non_mated,0.48358551700789354
6,non_mated,0.016296282744415965
6,non_mated,0.2843798884013484
6,non_mated,0.1572438235378373
6,non_mated,0.08167461458142274
6,non_mated,0.31279659999895304
6,non_mated,0.11295251720961705
6,non_mated,0.657090454427578
6,non_mated,0.6135297116494054
6,non_mated,0.23267103809563777
6,non_mated,0.11046319500903126
6,non_mated,0.31441184405267053
6,non_mated,0.25451145843101375
6,non_mated,0.5907212806825312
6,non_mated,0.2253940775491906
6,non_mated,0.6232436671876496
6,non_mated,0.3698275240680154
6,non_mated,0.5270294616900236
6,non_mated,0.28144515096038736
6,non_mated,0.4692125537504375
6,non_mated,0.07140809470596284
6,non_mated,0.21303370155017168
6,non_mated,0.11572394152529494
6,non_mated,0.5096700522710856
6,non_mated,0.6553838185490071
6,non_mated,0.6398737280551785
6,non_mated,0.4257974188972496
6,non_mated,0.4509907270743396
6,non_mated,0.42053455227988557
6,non_mated,0.25060173048424594
6,non_mated,0.655679339285948
6,non_mated,0.2507178757646921
6,non_mated,0.24163450382952248
6,non_mated,0.46451457474923524
6,non_mated,0.35851776191226586
6,non_mated,0.6479580925079743
6,non_mated,0.6569948715310276
6,non_mated,0.38745229963331324
6,non_mated,0.38688344428518334
6,non_mated,0.6556762398710649
6,non_mated,0.6443803221308168
6,non_mated,0.10462133137907931
6,non_mated,0.2901978287049635
6,non_mated,0.4965932116649213
6,non_mated,0.48415016791818466
6,non_mated,0.05218907643010155
6,non_mated,0.39196752451600325
6,non_mated,0.39429295402028874
6,non_mated,0.6602602429875889
6,non_mated,0.67150914438342
6,non_mated,0.5893031714942318
6,non_mated,0.13538209186617495
6,non_mated,0.6011234608602218
6,non_mated,0.3358513511288082
6,non_mated,0.1878761197972794
6,non_mated,0.6573895435467229
6,non_mated,0.6457136095968056
6,non_mated,0.4297614220405241
6,non_mated,0.3508473950170788
6,non_mated,0.580030757806162
6,non_mated,0.05351136179651495
6,non_mated,0.2920885289337866
6,non_mated,0.10056393341846036
6,non_mated,0.2262800598371203
6,non_mated,0.5403427968394768
6,non_mated,0.1960281872092148
6,non_mated,0.15158921076231163
6,non_mated,0.19719990030461643
6,non_mated,0.37741726346238363
6,non_mated,0.567127732557757
6,non_mated,0.6330744202266283
6,non_mated,0.18867437160083328
6,non_mated,0.4944993994324076
6,non_mated,0.3366474214632202
6,non_mated,0.47633386814366274
6,non_mated,0.26119712042338394
6,non_mated,0.2808096850092578
6,non_mated,0.6464572112985789
6,non_mated,0.44615545896496306
6,non_mated,0.34540656101162426
6,non_mated,0.5448914975091566
6,non_mated,0.5445699485572598
6,non_mated,0.47605537431954154
6,non_mated,0.1756128932221805
6,non_mated,0.3174517828174738
6,non_mated,0.3417067396064402
6,non_mated,0.2679991081621361
6,non_mated,0.2874308915897885
6,non_mated,0.15482924003477339
6,non_mated,0.12012489614201928
6,non_mated,0.6166521418213896
6,non_mated,0.29011532201652823
6,non_mated,0.09129767821871214
6,non_mated,0.25447947115305997
6,non_mated,0.4070552938885591
6,non_mated,0.25740053830434295
6,non_mated,0.6680394810983907
6,non_mated,0.06121744410764458
6,non_mated,0.013228564351637
6,non_mated,0.21205007125189776
6,non_mated,0.23718317759838722
6,non_mated,0.30529830114185996
6,non_mated,0.6200203608269419
6,non_mated,0.0030494206172625355
6,non_mated,0.2781379157896608
6,non_mated,0.4691826180789015
6,non_mated,0.4063382041099291
6,non_mated,0.2701522208031346
6,non_mated,0.13962325970040518
6,non_mated,0.5076205207638608
6,non_mated,0.16719060318999474
6,non_mated,0.10168956293935258
6,non_mated,0.11687192794234282
6,non_mated,0.6524017175497454
6,non_mated,0.3475056716527633
6,non_mated,0.1494307510562351
6,non_mated,0.15441897313269895
6,non_mated,0.6086145137756956
6,non_mated,0.5813839179594524
6,non_mated,0.4734883681743878
6,non_mated,0.4233192611177482
6,non_mated,0.20580827149051958
6,non_mated,0.44446373282374335
6,non_mated,0.6465886373041823
6,non_mated,0.44990490161319996
6,non_mated,0.6482146201631039
6,non_mated,0.502390078846658
6,non_mated,0.4854301063149983
6,non_mated,0.29244284820739014
6,non_mated,0.3074239880556739
6,non_mated,0.13236308545687428
6,non_mated,0.34975543361450456
6,non_mated,0.07128495078676479
6,non_mated,0.4783103438879895
6,non_mated,0.3460107082714927
6,non_mated,0.33424176185342125
6,non_mated,0.13350065056490293
6,non_mated,0.5070449192150454
6,non_mated,0.38132456391417924
6,non_mated,0.08828853744712249
6,non_mated,0.3391328334421648
6,non_mated,0.1503438822216408
6,non_mated,0.5877095645376805
6,non_mated,0.5458613420198061
6,non_mated,0.40129501954338936
6,non_mated,0.34327174437359337
6,non_mated,0.6765061586997804
6,non_mated,0.4048069046060775
6,non_mated,0.014531876744995818
6,non_mated,0.5321192140030272
6,non_mated,0.3627815046562435
6,non_mated,0.1446578083226247
6,non_mated,0.09770657201690207
6,non_mated,0.5028374605652817
6,non_mated,0.4913541678542009
6,non_mated,0.6170947227747247
6,non_mated,0.3027693357776694
6,non_mated,0.23522376725324873
